"id","is_tv_subscriber","is_movie_package_subscriber","subscription_age","bill_avg","remaining_contract","service_failure_count","download_avg","upload_avg","download_over_limit","churn"
831043,1,0,3.94,21,0.23,2,118.2,44.8,0,0
831116,1,1,3.94,28,1.95,0,59.9,4.2,0,0
831125,1,1,3.94,19,1.91,1,69.6,5.8,0,0
831138,1,0,1.99,24,0,0,64.8,6.7,0,1
831141,1,0,2,20,0,0,2.4,0.1,1,1
831159,0,0,2.08,24,0,1,17.8,1.5,0,1
831168,1,0,1.86,29,0,1,53.7,154.7,0,1
831193,1,0,1.97,29,0,1,25.6,1.6,0,1
831229,1,0,1.32,24,0,0,34.2,5.2,0,1
831230,1,0,1.57,20,0,0,15.2,0.9,0,1
831238,1,0,1.15,28,0,0,29.6,8.2,0,1
831256,1,1,3.94,15,1.35,0,81.7,5.7,0,0
831258,1,1,3.94,20,1.95,0,163.9,5.3,0,0
831268,1,0,1.98,29,0,0,10.4,0.2,0,1
831271,1,1,3.94,20,0.03,0,48.1,8.4,0,0
831280,1,1,4.11,16,0,0,2.3,0.3,0,1
831315,1,0,3.94,12,1.01,1,24.4,4.8,0,0
831317,0,0,0,1,0,0,0,0,0,1
831339,1,0,1.97,29,0,0,16.9,1.3,0,1
831375,1,1,3.94,20,1.95,0,37.4,5,0,0
831386,1,0,1.23,23,0,0,81.2,16.4,0,1
831393,1,1,3.94,21,0.47,1,63.4,13.3,0,0
831399,1,0,0.71,8,0,0,7.5,0.3,0,1
831419,1,0,3.94,12,1.04,1,109.6,8.4,0,0
831560,0,0,1.57,20,0,1,3.4,0.2,0,1
831566,1,1,3.94,20,1.96,0,49.1,3.2,0,0
831578,0,0,0.99,18,0,0,20.4,0.6,0,1
831590,1,1,3.94,20,1.97,0,85.3,7.9,0,0
831617,1,1,3.94,17,0.55,0,143.6,9.1,0,0
831629,1,1,3.94,28,0.05,0,118.3,6.8,0,0
831663,1,1,3.94,25,1.76,0,44.9,1.7,0,0
831688,1,0,1.98,29,0,0,21.8,1.5,0,1
831708,0,0,0.52,0,0,0,13.2,1,5,1
831715,1,0,2.04,25,0,0,17.2,0.8,0,1
831725,1,0,0.99,18,0,0,10.6,0.7,0,1
831739,1,1,3.94,20,0.01,0,19.9,0.9,0,0
831785,1,1,3.94,17,1.95,0,66,7.8,0,0
831793,1,0,3.94,21,0.4,0,54.8,7.9,0,0
831830,1,0,4.51,17,1.41,0,34.3,1.4,0,1
831832,1,1,3.93,24,1.93,1,100.8,13.5,0,0
831937,1,0,1.99,29,0,0,5.3,0.2,0,1
831951,1,1,3.93,20,0.01,1,88.8,5.1,0,0
831957,1,0,1.95,24,0,10,40.9,2.5,0,1
831994,0,0,1.11,25,0,1,64.4,5.3,0,1
831999,1,1,3.93,20,1.95,0,195.5,12.5,0,0
832001,1,0,1.16,0,0,0,0.6,0,0,1
832013,0,0,0.54,26,0,0,53,6,2,1
832021,1,0,3.93,22,1.96,0,12.9,0.8,0,0
832029,0,0,0.61,40,0,0,35.4,3.1,0,1
832052,0,0,1.55,39,0,0,1.6,0.6,0,1
832077,1,0,0.76,17,0,0,11,1.6,0,1
832104,1,1,3.96,20,0,0,37.4,2.9,0,1
832139,1,0,1.82,24,0,3,39.7,1,0,1
832185,1,0,1.16,13,0,0,9.3,0.9,0,1
832218,1,1,3.93,20,0.01,0,14.3,3.4,0,0
832234,1,1,3.93,22,1.95,0,51.3,3.5,0,0
832368,0,0,2.49,0,0,1,24.1,1.4,0,1
832371,0,0,1.36,0,0,0,19.5,1.2,0,1
832375,1,1,3.93,21,1.74,0,7.6,1.1,0,0
832380,1,1,3.93,20,1.96,0,119.1,9.4,0,0
832388,1,0,0.8,9,0,0,15.1,1,0,1
832396,1,1,3.93,20,1.42,2,57.4,9.4,0,0
832419,0,0,1.36,30,0,0,12.6,1.8,0,1
832434,1,1,1.57,20,0,0,10.3,0.7,0,1
832450,1,0,0.77,17,0,0,15.9,1.1,0,1
832498,1,0,1.98,29,0,0,20,2.8,0,1
832525,0,0,0.35,33,0,0,15.4,1.8,0,1
832539,1,1,3.93,37,0.18,0,235.9,55.2,0,0
832565,1,1,3.93,20,1.97,0,55,2.5,0,0
832612,1,0,3.93,22,0.02,0,82.1,5.3,0,0
832630,1,1,3.93,20,1.97,1,49.5,1.5,0,0
832646,1,0,0.81,17,0,0,17.9,2.7,0,1
832670,0,0,1.02,33,0,0,0,0,0,1
832671,1,1,3.93,20,0.02,0,90.5,4.9,0,0
832682,1,0,0.77,17,0,0,47.9,6.4,0,1
832731,1,1,3.93,20,0.1,0,88.1,3.3,0,0
832733,1,1,3.93,28,0.01,0,111.7,12.1,0,0
832755,0,0,0.72,47,0,0,64.7,7.9,0,1
832761,1,1,3.93,20,1.97,1,54.1,6,0,0
832762,1,0,1.28,24,0,0,29.7,2.6,0,1
832773,0,0,0.8,8,0,1,28.6,1.6,0,1
832781,1,1,3.93,28,0.02,0,30.4,3.3,0,0
832799,1,1,3.93,20,0.01,0,55,4.6,0,0
832801,1,0,1.16,9,0,0,0,0,0,1
832844,1,1,3.93,23,1.96,1,73.7,5.9,0,0
832854,1,0,3.93,22,0.02,0,228.6,52.5,0,0
832919,1,1,3.93,20,0.02,0,18.2,1.3,0,0
832972,1,1,3.93,28,1.96,0,57.1,8,0,0
832978,1,0,1.01,21,0,0,7.5,1,0,1
833008,1,0,0.63,18,0,0,7.2,0.5,0,1
833031,0,0,2.32,72,0,5,157.3,10.7,0,1
833034,1,0,2.2,22,0,0,81.6,5.7,0,1
833082,1,0,3.93,20,1.97,0,52.9,2.7,0,0
833091,1,1,3.93,20,0.01,1,227.8,11.3,0,0
833093,1,0,3.37,22,0.15,0,17,1.1,0,1
833134,0,0,0.55,32,0,0,36.8,2.4,1,1
833144,1,0,0.8,17,0,0,7.5,0.4,0,1
833173,1,1,3.93,20,0.02,0,39.4,2.3,0,0
833279,1,0,1.1,18,0,0,29.7,2.8,0,1
833336,1,0,3.93,21,0.21,0,12.5,1,0,0
833419,1,1,3.93,20,0.02,0,62.1,6.3,0,0
833463,0,0,2.64,33,0,0,11.5,0.5,0,1
833480,1,0,1.81,25,0,0,68.6,3.7,0,1
833488,1,0,1.39,29,0,0,23.8,1.8,0,1
833519,1,1,3.93,41,0,0,21.7,1.2,0,0
833549,1,0,2.13,26,0,0,43.5,1.5,0,1
833561,1,1,3.93,20,1.96,0,23.4,1.2,0,0
833568,1,1,3.93,36,0,0,171.4,6.9,0,0
833591,1,1,3.93,24,1.97,0,82.4,10.5,0,0
833615,1,0,0.59,12,0,0,19.9,1.3,0,1
833620,1,1,3.93,20,1.97,0,40.8,5.1,0,0
833635,1,0,1.97,29,0,0,46.7,2.4,0,1
833672,1,1,1.11,22,0,0,9.4,1,0,1
833698,1,0,3.92,22,1.12,0,31.8,3,0,0
833760,1,1,4.73,17,1.16,0,72.5,6.5,0,1
833794,1,0,1.15,9,0,0,0,0,0,1
833812,1,0,1.98,29,0,0,0,0,0,1
833848,1,0,1.98,29,0,0,96.6,4.9,0,1
833869,1,1,3.92,20,0,0,50.7,3,0,0
833927,1,0,1.39,22,0,0,16.1,1.3,0,1
833930,1,1,3.92,18,1.76,0,56.5,4,0,0
833984,1,0,1.87,23,0,3,52.6,15.3,0,1
833991,1,0,0.22,13,0,0,47.6,2.8,0,1
834012,1,1,1.15,0,0,0,0.6,0,0,1
834023,1,0,1.79,26,0,0,65.3,6.4,0,1
834026,1,0,3.92,22,1.97,0,61,6,0,0
834053,1,0,2.23,26,0,1,44.4,4.1,0,1
834055,1,0,2.01,29,0,0,10.5,1,0,1
834068,1,0,1.56,27,0,0,36.2,6.2,0,1
834114,1,0,1.62,26,0,1,24,1.6,0,1
834118,1,0,1.98,29,0,0,101.8,8.9,0,1
834131,1,0,0,0,0,0,0,0,0,1
834174,1,0,0.62,10,0,0,3.4,0.1,0,1
834221,1,1,3.92,20,0.02,0,105.5,13.4,0,0
834277,1,1,3.92,15,1.29,0,69.1,11.8,0,0
834284,1,1,3.92,20,0.05,0,80,3.1,0,0
834286,1,1,3.92,22,0.07,0,42.6,3.1,0,0
834298,1,1,3.92,20,0,0,72.1,11.6,0,0
834310,1,1,3.92,20,0.02,4,8.6,3.1,0,0
834313,1,1,3.92,22,1.97,0,50.1,5.8,0,0
834320,1,0,3.92,22,1.93,0,56,3.8,0,0
834383,1,0,1.13,22,0,0,18.6,0.8,0,1
834389,1,0,1.69,27,0,0,0,0,0,1
834490,1,1,3.92,14,1.34,0,41,2.7,0,0
834503,1,1,3.07,20,0,0,28,2.4,0,1
834530,1,0,3.81,15,0,0,7.2,0.6,0,1
834534,1,1,3.92,20,0.03,0,69.7,4.8,0,0
834544,1,1,1,21,0,1,13.3,0.9,0,1
834575,1,1,3.92,20,0.01,0,11.5,1.4,0,0
834626,1,1,3.92,20,1.04,0,155.6,20,0,0
834642,1,1,2.25,29,0,0,36.1,26.7,0,1
834687,0,0,1.01,26,0,0,18.8,1.3,0,1
834700,1,1,3.92,24,1.93,0,241,18.8,0,0
834705,1,0,3.92,22,0.02,0,55.3,5.5,0,0
834715,1,0,4.21,22,0,0,75.7,5.9,0,1
834765,1,0,3.92,22,0.02,0,4.9,0.6,0,0
834773,1,0,1.36,25,0,2,19.4,2.2,0,1
834806,1,1,3.92,20,1.97,0,85.9,5.3,0,0
834876,1,1,3.92,20,0.05,0,40.5,1.5,0,0
834954,1,0,0.42,12,0,0,20.8,1.5,0,1
834955,1,1,4.09,20,0,0,33,0.6,0,1
834964,1,1,4.67,22,1.23,0,72.9,2.9,0,1
834992,1,1,3.92,20,1.97,0,164.3,29.1,0,0
835000,1,0,1.78,29,0,0,97.6,9.4,0,1
835003,1,0,3.92,22,1.04,0,27.8,3.4,0,0
835027,1,0,1.97,24,0,1,0.2,0.3,0,1
835028,1,0,1.72,23,0,0,16,1.2,0,1
835034,1,0,0.54,13,0,1,6.2,0.3,0,1
835046,1,1,3.92,37,0.21,0,163.8,12.9,0,0
835069,1,0,0.52,21,0,1,4.4,0.9,0,1
835119,1,1,3.92,20,0.03,0,46,1.7,0,0
835138,1,1,3.92,33,0,0,20.4,1.6,0,0
835168,1,0,1.8,19,0,0,37,1.5,0,1
835178,1,0,3.92,21,0.15,0,3,0.1,0,0
835183,1,1,3.92,10,1.41,0,47.5,2.6,0,0
835185,0,0,1.03,21,0,0,18.2,3.1,0,1
835191,1,0,2.19,28,0,0,1.6,0.2,0,1
835270,1,1,3.92,20,1.97,0,98.4,7.4,0,0
835318,1,0,1.86,29,0,0,109.7,5.1,0,1
835334,1,0,1,21,0,0,4.3,0.8,0,1
835354,1,1,3.98,19,0,0,21.2,11.7,0,1
835396,1,0,1.14,19,0,0,3.3,0.1,0,1
835399,1,1,3.92,28,0.07,0,111.9,6.4,0,0
835482,1,1,3.91,20,0,0,33.3,2.3,0,0
835484,1,0,3.2,21,0,0,26.4,1.3,0,1
835489,1,1,3.91,59,0.14,1,56.5,36.6,0,0
835505,0,0,0.61,31,0,0,0,0,0,1
835545,1,1,3.91,20,0,0,14.9,0.8,0,0
835549,1,0,2.47,25,0,0,14.3,1.6,0,1
835569,1,1,2.92,37,0,0,100.4,4.9,0,1
835571,1,1,3.91,20,0.03,0,19.9,1.7,0,0
835627,1,0,4.23,19,0,0,17.2,1.4,0,1
835651,1,0,0.67,24,0,0,10.6,0.6,0,1
835672,1,1,4.01,22,0,0,38.6,8.1,0,1
835689,1,1,3.7,10,0,0,16.2,0.8,0,1
835727,1,1,3.91,134,0.01,0,300.3,34.4,0,0
835799,0,0,0.84,16,0,0,33.8,2.6,0,1
835815,0,0,3.91,66,0.23,0,170.5,16,0,0
835852,1,0,0.22,10,0,1,78,3.8,0,1
835893,1,0,1.74,29,0,0,90.9,11.6,0,1
835920,0,0,1.46,16,0,0,2.4,0.2,0,1
835942,1,1,4.22,27,0,0,87,3.1,0,1
835959,1,0,3.91,22,0.04,0,32.4,2.2,0,0
835968,1,0,0.39,10,0,0,54.1,1.6,0,1
835974,1,1,3.91,28,0.01,0,163.9,22.9,0,0
835981,1,1,3.91,20,0.05,0,54.2,7.1,0,0
836000,1,1,3.27,20,0,0,61,4,0,1
836009,1,1,3.32,28,0,0,28,1.9,0,1
836035,1,0,3.91,22,0.9,0,41.6,2.6,0,0
836090,1,0,0.68,14,0,3,70.6,12.9,0,1
836092,0,0,1.16,23,0,0,57.4,6.9,0,1
836107,1,0,1.97,29,0,0,28.6,0.8,0,1
836109,1,1,3.91,20,0.04,0,89,9.2,0,0
836170,1,0,3.91,22,0.02,1,38.4,2.5,0,0
836204,1,1,3.91,15,1.28,0,26.2,2.4,0,0
836213,1,1,3.91,22,1.36,0,55.2,1.7,0,0
836292,1,0,2.03,20,0,0,0,0,0,1
836315,1,0,1.98,29,0,0,40.7,3.8,0,1
836328,1,1,3.91,24,0.04,0,285.2,10.8,0,0
836345,1,0,3.91,22,0.02,3,98.5,4.7,0,0
836384,0,0,1.85,32,0,0,21.9,1,0,1
836400,1,0,1.97,29,0,1,23.6,3.3,0,1
836429,1,1,3.91,20,0.02,0,41,4.6,0,0
836452,1,1,3.91,15,1.28,0,37.8,7.3,0,0
836458,1,0,3.91,22,0.01,0,59.9,2.4,0,0
836459,1,1,3.91,20,0.01,0,6,1.8,0,0
836468,1,0,1.96,22,0,0,0,0,0,1
836471,1,0,1.49,15,0,5,32.1,4.2,0,1
836487,1,1,3.91,28,0.01,0,43.9,3.9,0,0
836507,1,0,2.01,22,0,1,42.9,5.1,0,1
836511,1,1,3.91,15,1.16,0,1,0.3,0,0
836534,1,1,3.91,28,0.03,0,61.2,2.6,0,0
836540,1,0,0.04,20,0,0,2.7,0.5,0,1
836565,1,1,3.91,85,0.14,2,228.5,11.5,0,0
836592,1,0,1.98,26,0,0,34.2,2.6,0,1
836600,1,1,3.91,28,0.01,1,71.4,15.7,0,0
836615,1,1,3.91,20,0.04,0,80.8,4.4,0,0
836640,1,1,1.14,22,0,0,61.2,8.3,0,1
836647,1,0,1.12,28,0,0,14,0.8,0,1
836662,1,0,3.91,21,0.13,1,70.4,5.8,0,0
836723,1,0,3.9,22,0.04,0,51.7,3.7,0,0
836735,1,0,0.57,14,0,0,34.7,2.2,0,1
836749,1,1,3.9,20,1.32,1,2,0.2,0,0
836774,1,0,2.36,20,0,0,5.2,0.1,0,1
836777,1,1,3.9,23,0.02,0,120,17.9,0,0
836784,1,0,1.84,29,0,0,20.3,0.9,0,1
836830,1,0,3,28,0,0,74.5,3.1,0,1
836841,1,0,1.98,29,0,0,0,0,0,1
836847,1,1,3.9,19,1.76,0,88.8,4.4,0,0
836894,1,0,2.03,29,0,0,33.2,1.2,0,1
836900,0,0,0.01,3,0,0,1.3,0.1,0,1
836935,1,0,2.33,23,0,1,101.5,9.5,0,1
836980,1,1,3.9,20,0.04,0,58.8,4.1,0,0
836987,1,0,3.9,22,0.02,0,27.5,3.4,0,0
837003,1,1,3.9,34,0.28,0,26.4,1.2,0,0
837025,1,0,0.88,16,0,0,51.6,4.5,0,1
837032,1,1,3.9,20,0.02,1,57,9,0,0
837051,1,1,3.45,20,0,0,84.3,6.6,0,1
837065,1,1,3.9,20,0.04,2,25.2,1.9,0,0
837089,1,0,0.87,16,0,0,12.8,0.3,0,1
837101,1,1,4.02,22,0,0,68.1,4.2,0,1
837107,0,0,0.16,0,0,0,20.6,0.8,0,1
837170,1,0,3.9,22,0.04,0,69,3.4,0,0
837171,1,1,2.37,0,0,0,0,0,0,1
837185,1,1,3.9,12,0.24,0,120.9,14.1,0,0
837207,1,0,0.99,21,0,4,20.8,1.3,0,1
837215,1,1,3.9,12,0.13,0,42.7,5.5,0,0
837288,1,0,2.99,12,0,0,13,1,0,1
837312,1,0,1.61,29,0,0,34,3.9,0,1
837320,1,1,3.9,20,1.96,0,33.7,4.2,0,0
837330,1,1,3.9,20,0.04,0,31.9,2.1,0,0
837341,1,1,3.9,22,0.01,0,135.5,8.4,0,0
837349,1,0,4.01,22,0,1,47.3,3.9,0,1
837379,1,0,1.97,29,0,0,17,2.2,0,1
837394,1,0,3.9,22,1.02,1,40.5,2.3,0,0
837444,1,1,3.9,36,0.07,1,243.3,7.5,0,0
837448,1,0,3.9,17,1.32,0,41.6,2.4,0,0
837474,1,1,3.9,22,0.08,0,9.7,1.4,0,0
837495,1,0,1.2,19,0,0,13.7,1.8,0,1
837500,1,1,3.95,20,0,0,4.3,0.9,0,1
837521,1,1,3.9,20,0.01,1,121,5.5,0,0
837545,0,0,0.25,30,0,0,18.6,0.8,0,1
837620,1,1,1.91,26,0,0,24.7,1.7,0,1
837641,1,0,1.97,24,0,0,8.5,1.7,0,1
837651,1,1,3.9,20,0.04,0,73.6,17.8,0,0
837660,1,1,4.1,20,0,0,93.6,9.2,0,1
837743,1,0,1.86,29,0,0,11.1,0.4,0,1
837774,1,0,3.9,10,0.05,0,33.8,1.5,0,0
837826,1,0,3.9,22,0.07,2,99.8,6.1,0,0
837833,1,0,1,24,0,0,23.3,2.4,0,1
837848,0,0,3.9,122,0,0,191.4,17.6,0,0
837858,1,1,3.9,20,0.03,0,29.4,2.7,0,0
837860,0,0,2.17,24,0,0,64.6,3.3,0,1
837890,0,0,1.02,19,0,0,30.2,3.3,0,1
837892,1,0,0.15,12,0,0,14.6,1.4,0,1
837897,1,1,3.9,20,0.02,0,52.2,5.6,0,0
837933,0,0,3.9,26,0.36,4,64.2,3.5,0,0
837942,1,1,3.9,31,0.53,0,239,33.9,0,0
837957,1,0,1.37,23,0,0,42.7,4.9,0,1
837962,1,1,3.9,20,0.07,0,41.4,2.7,0,0
837973,1,1,3.9,28,0.02,1,56.5,3.8,0,0
838009,1,1,3.9,20,0.02,0,27.6,2.9,0,0
838034,1,0,1.98,20,0,0,0,0,0,1
838035,0,0,2.52,28,0,0,35.4,4.8,0,1
838080,0,0,1.98,26,0,0,2.1,0.1,0,1
838088,1,0,3.9,22,0.05,0,11.1,1.4,0,0
838137,1,0,3.9,22,1.97,0,55.5,4,0,0
838169,1,0,3.9,22,0.05,0,12.3,2.1,0,0
838172,1,0,0.74,37,0,0,6.1,0.4,0,1
838208,1,1,3.38,20,0,0,165.1,9.1,0,1
838309,1,0,1.97,29,0,0,23.1,0.8,0,1
838333,1,0,0.87,20,0,0,19.8,0.8,0,1
838349,1,0,1.97,29,0,0,30.9,1,0,1
838370,1,0,1.7,12,0,0,0,0,0,1
838381,1,0,0.39,56,0,0,17.3,1,0,1
838384,1,0,2.25,20,0,2,184.6,10.5,0,1
838407,1,0,3.9,31,1.84,2,44.4,2.2,0,0
838441,1,0,3.9,22,0,0,27.1,5.9,0,0
838443,1,1,3.9,20,0.06,0,37.2,3.6,0,0
838448,1,0,0.05,0,0,0,5.3,0.6,1,1
838510,1,1,4.19,19,1.89,0,22.1,1.1,0,1
838520,1,0,3.9,22,1.04,0,13.9,1.6,0,0
838523,1,1,3.9,12,0.3,0,22.4,0.5,0,0
838555,1,1,3.89,28,0.02,0,104.3,6,0,0
838572,1,0,3.89,22,0.05,0,137.4,8.9,0,0
838582,0,0,0.61,24,0,0,6,0.6,0,1
838635,1,0,0.59,19,0,0,15.6,0.8,0,1
838648,1,1,3.89,20,0.05,0,89.9,4.7,0,0
838663,1,0,4.63,21,1.28,0,28.4,3.7,0,1
838753,1,1,3.89,28,0.05,2,62.3,4.7,0,0
838755,1,0,1.12,22,0,0,40.7,1.8,0,1
838767,1,1,4.08,25,0,0,35.5,1.4,0,1
838785,1,0,0.89,18,0,0,28.7,1.4,0,1
838796,1,1,3.89,20,0.22,0,119.9,10.6,0,0
838814,1,0,1.12,18,0,0,17.2,1.3,0,1
838841,1,0,1.97,29,0,2,30.7,1.4,0,1
838857,1,0,3.89,19,1.88,0,14.3,1.1,0,0
838867,1,1,3.89,20,0.03,0,62.7,4.6,0,0
838891,1,1,3.89,20,0.09,0,250.9,34.1,0,0
838909,1,1,3.89,20,0.11,0,101.7,35.7,0,0
838957,1,0,3.89,22,0.05,0,66.9,5,0,0
838970,1,1,3.89,22,0.03,2,20.5,2.8,0,0
839004,1,1,3.89,12,0.25,0,30.8,10.3,0,0
839049,1,1,3.35,20,0,0,39.7,3.7,0,1
839053,1,0,2.02,21,0,0,50.9,2.2,0,1
839054,0,0,0,1,0,0,0,0,0,1
839108,1,1,3.89,28,0.05,0,72,10,0,0
839128,1,0,1.7,28,0,0,22.3,2.4,0,1
839148,1,0,1.7,24,0,0,24.1,2.7,0,1
839165,1,1,3.89,12,0.61,0,72.1,2.5,0,0
839166,1,1,3.89,12,0.1,0,56.1,2.6,0,0
839173,1,0,1.98,24,0,1,13.2,0.4,0,1
839182,1,1,3.89,14,1.56,0,49.4,3.5,0,0
839229,1,0,1.99,29,0,0,14,0.8,0,1
839248,1,1,3.93,28,0,0,55.7,6.3,0,1
839256,0,0,0.46,10,0,0,14.7,1.2,0,1
839282,0,0,1.36,18,0,0,11,0.7,4,1
839287,1,1,3.89,37,0.44,2,184.6,50.5,0,0
839308,1,0,1.86,25,0,0,84,3.7,0,1
839334,1,0,0.59,10,0,0,29.8,2,0,1
839367,1,0,3.89,22,0.05,0,18.1,1.5,0,0
839393,1,1,3.95,20,0,0,102.2,6.6,0,1
839396,1,1,3.89,37,0.3,0,121,5.9,0,0
839405,0,0,1.12,14,0,0,1.1,0.4,0,1
839409,1,0,1.97,29,0,0,20.4,1,0,1
839421,1,0,0.3,10,0,0,15.8,0.4,0,1
839479,1,1,1.98,53,0,0,38.6,2.1,0,1
839483,1,1,3.89,26,0.8,0,98.6,8.5,0,0
839495,1,0,3.95,22,0,0,103.3,18.3,0,1
839523,1,1,3.89,23,0.03,0,63.8,4.1,0,0
839555,1,0,2.06,23,0,0,52,2.7,0,1
839560,1,0,1.97,29,0,0,17.8,1.5,0,1
839581,1,0,3.89,21,0.36,0,96.2,4.5,0,0
839583,1,0,3.89,15,0.14,0,48.3,1.9,0,0
839638,1,0,1.44,21,0,0,21.5,2,0,1
839641,1,1,4.61,25,1.29,0,68.9,2.8,0,1
839645,1,0,0.31,11,0,0,25.6,0.8,0,1
839675,1,0,1.97,28,0,0,17.8,0.8,0,1
839686,1,1,3.89,20,0.03,0,249.2,7.5,0,0
839699,1,1,3.89,20,0.03,0,35.3,4.6,0,0
839708,1,0,0.01,4,0,0,2.1,0.7,0,1
839742,1,0,3.89,22,0.02,0,11,0.7,0,0
839791,1,1,3.89,28,0.02,0,31.4,3.7,0,0
839814,1,1,3.89,20,0.02,0,82.8,14.2,0,0
839816,1,1,3.27,22,0,0,97.3,5.8,0,1
839831,1,0,3.89,22,0.08,0,31.8,3,0,0
839853,1,1,3.89,20,0.03,0,33.4,2,0,0
839895,1,0,3.27,19,0,0,18,2.4,0,1
839904,1,1,3.88,11,0.13,0,47,2.4,0,0
839905,1,0,1.97,29,0,0,0,0,0,1
839920,1,0,4.13,16,0,0,7.6,2,0,1
839922,0,0,0.72,15,0,0,38.7,1.4,0,1
839984,1,0,0.12,11,0,0,3.9,0.3,0,1
839994,1,1,3.95,20,0,0,102.7,8.7,0,1
840018,1,0,1.99,29,0,0,0,0,0,1
840041,1,1,4.11,18,1.83,2,120.9,5.4,0,1
840063,1,1,3.88,22,0.08,0,4.5,0.3,0,0
840065,1,0,3.88,22,0.02,0,0.5,0,0,0
840111,1,0,4.04,19,0.33,1,20.6,2.9,0,1
840122,1,1,3.88,20,1.97,0,51,4.7,0,0
840130,1,0,3.88,22,0.03,0,6.9,0.5,0,0
840140,1,1,3.88,20,1.88,1,154.6,10.4,0,0
840158,1,0,3.88,22,0.04,0,54.9,2.7,0,0
840175,1,1,3.88,20,0.03,0,75.3,94.2,0,0
840195,0,0,0.45,18,0,0,20.4,1.9,0,1
840297,1,0,2.08,26,0,0,68.6,2.7,0,1
840317,1,0,3.88,22,0.06,0,12.5,1.8,0,0
840329,1,0,0.12,7,0,2,20,1.5,0,1
840355,1,0,1.72,30,0,0,12.4,8.6,0,1
840404,1,0,3.88,22,0.03,1,45.8,2.7,0,0
840470,1,0,3.88,22,0.03,0,31.5,1.4,0,0
840478,1,0,1.93,20,0,0,4.5,0.2,3,1
840480,1,0,1.88,29,0,0,1.3,0.2,0,1
840488,1,1,3.88,20,0.02,0,13.6,0.7,0,0
840590,1,1,3.88,20,0.04,0,49.2,7.8,0,0
840597,1,1,4.13,21,0,0,21.5,8.7,0,1
840606,1,0,3.88,21,0.15,0,55,4.6,0,0
840614,0,0,2.38,20,0,0,38.8,1.4,0,1
840621,1,1,3.88,20,0.06,0,78,6.4,0,0
840632,1,0,0.12,7,0,1,24.9,7.1,0,1
840693,1,1,1.97,29,0,0,24.2,4.6,0,1
840695,1,0,3.88,22,0.03,0,93.6,3.9,0,0
840702,0,0,1.1,1,0,0,0,0,0,1
840711,1,0,3.88,22,0.07,0,55.2,2.9,0,0
840732,1,0,0.9,19,0,0,11,0.6,0,1
840753,1,0,1.1,1,0,0,0.5,0.1,0,1
840808,1,1,3.88,22,1.08,3,30.2,3.9,0,0
840818,1,0,4.06,18,1.92,2,76.5,5.3,0,1
840819,1,0,3.88,22,1.08,0,36.5,1.4,0,0
840827,1,0,3.88,21,0.11,0,58.9,2.9,0,0
840856,0,0,0.13,86,0,0,185.8,18.8,0,1
840858,1,0,1.18,23,0,0,97.6,33.9,0,1
840865,1,1,3.16,28,0,0,113.9,5.7,0,1
840888,1,1,3.88,28,1.97,2,93.7,5,0,0
840915,1,1,4.69,0,1.27,0,105.6,6,2,1
840939,1,1,3.88,20,0.07,0,11.5,0.7,0,0
840953,1,0,3.88,21,0.07,0,19.3,1.7,0,0
840976,1,0,3.88,22,0.03,1,62.5,4.4,0,0
841015,0,0,0.17,9,0,0,7.6,0.4,0,1
841210,1,0,2.97,20,0,0,31.5,1.6,0,1
841238,1,1,3.88,20,0.05,1,55.3,4.4,0,0
841242,0,0,0.53,30,0,0,54.9,1.4,0,1
841325,1,1,3.88,20,0.07,0,53.2,8.9,0,0
841349,1,0,3.88,22,0.04,0,4.8,0.3,0,0
841370,1,0,1.11,19,0,0,3.5,0.2,0,1
841392,1,0,0.8,36,0,0,12.4,4.2,0,1
841394,1,1,3.88,20,0.07,0,91.1,6,0,0
841408,1,1,3.88,20,0.04,0,294.5,14.9,0,0
841436,1,0,1.79,29,0,0,12.8,0.6,0,1
841437,1,0,1.97,27,0,0,25,0.8,0,1
841450,1,1,3.88,21,0.22,0,52.5,2.9,0,0
841451,1,0,1.24,29,0,0,18.2,0.3,0,1
841457,1,0,0.42,12,0,12,89.5,4.7,0,1
841467,1,0,1.8,28,0,0,18.1,1.5,0,1
841469,1,1,3.88,28,0.46,3,158.3,16,0,0
841474,0,0,0.99,21,0,0,2,0.1,0,1
841496,1,1,3.88,20,0.02,0,95.6,5.4,0,0
841504,0,0,0.27,15,0,2,11,1.1,0,1
841512,1,1,3.88,10,1.34,0,44.8,2.6,0,0
841545,1,0,1.58,24,0,0,55.8,6.3,0,1
841569,1,0,0.98,24,0,3,35,1.8,0,1
841583,0,0,3.57,25,0,0,40.8,4.1,0,1
841585,1,1,3.88,20,0.07,0,20.7,1.5,0,0
841656,1,0,2.1,25,0,0,10.4,0.4,0,1
841657,1,0,2.42,32,0,0,22.3,0.8,0,1
841664,1,1,3.88,22,0.04,2,76.6,6.9,0,0
841685,0,0,0.86,57,0,0,137.3,102,0,1
841716,1,0,1.47,23,0,0,38.2,6.9,0,1
841718,0,0,1.73,162,0,0,472.1,75.1,0,1
841809,0,0,2.81,24,0,0,6.8,0.2,2,1
841824,0,0,2.87,28,0,0,44.2,3.2,0,1
841845,1,1,4.06,20,1.44,0,105.5,4,0,1
841849,1,1,3.87,20,0.07,0,17.7,1.1,0,0
841863,1,1,3.87,12,0.12,0,18.2,2.5,0,0
841871,1,1,3.87,20,0.04,0,7.8,0.4,0,0
