"class","Response_rate","Responses","Mean_evaluation_score","Standard_deviation","Skewness","Kurtosis","Class_level","Response_level","Subset","Evaluation_level","Eval_test","SD_test","Skew_test","Kurt_test"
30,0.306844800739841,9,3.77777777777778,1.092906420717,-0.155479812525888,1.75310978907518,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
26,0.308472508408679,8,4.625,0.744023809142845,-1.56430424345901,3.85952133194589,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
24,0.320754179429372,8,3.5,1.0690449676497,0.375,1.9375,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
30,0.361873105984472,11,3.90909090909091,0.943879807448539,-0.568983882237572,2.61911703456893,"Medium","Low",28,"Medium",TRUE,FALSE,TRUE,FALSE
21,0.353937313813243,7,2.57142857142857,1.13389341902768,0.181443684650605,1.73868312757202,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
29,0.373820858233464,11,4.63636363636364,0.504524979109513,-0.566946709513843,1.32142857142857,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
25,0.375433542288691,9,4.66666666666667,0.5,-0.707106781186549,1.5,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
24,0.370019389566827,9,4.66666666666667,0.5,-0.707106781186549,1.5,"Medium","Low",28,"Very High",TRUE,TRUE,FALSE,FALSE
30,0.327968499301965,10,3.7,0.823272602348565,0.579314407565234,1.86428379467885,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
35,0.317670784859494,11,4.09090909090909,0.943879807448539,-0.927691112343867,3.22386505622657,"Medium","Low",28,"High",TRUE,TRUE,TRUE,FALSE
20,0.356634013755844,7,3.71428571428571,1.11269728052837,-0.192011606385657,1.85650887573964,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
22,0.399779429779819,9,4.66666666666667,0.5,-0.707106781186549,1.5,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
28,0.229875502191185,6,4.16666666666667,0.408248290463863,1.78885438199983,4.19999999999999,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
20,0.35167223585672,7,3,1.4142135623731,-0.763762615825973,1.75,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
20,0.383146775970612,8,3,1.30930734141595,0,2,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
34,0.381341741065663,13,4.15384615384615,0.554700196225229,0.126295371385229,3.16145833333333,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
32,0.297983632701927,10,4.7,0.483045891539648,-0.872871560943971,1.76190476190476,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
22,0.369210575645697,8,3,1.51185789203691,0,2,"Medium","Low",16,"Low",TRUE,TRUE,TRUE,FALSE
24,0.204887256536711,5,2.6,0.547722557505166,-0.408248290463864,1.16666666666667,"Medium","Low",4,"Low",TRUE,FALSE,FALSE,FALSE
24,0.332447896874427,8,4.25,0.886405260427918,-0.493382200218159,1.62809917355372,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
23,0.343013937357402,8,4.125,0.991031208965115,-0.250066858077275,1.2102479338843,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
20,0.205058059949178,4,3.75,0.957427107756338,0.493382200218159,1.62809917355372,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
20,0.338359787966705,7,3.57142857142857,0.975900072948533,-0.213453742061366,2.2675,"Medium","Low",28,"Medium",TRUE,TRUE,FALSE,FALSE
35,0.397236486122593,14,4.21428571428571,0.892582375303981,-1.09963669875297,3.72133174791914,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
38,0.398396942741925,15,3.13333333333333,1.18723367940933,0.00314182807415739,2.07441563184806,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
25,0.289971521789743,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
33,0.253862520798698,8,3.875,0.991031208965115,-0.691361313507761,2.73355371900826,"Medium","Low",28,"Medium",TRUE,TRUE,TRUE,FALSE
31,0.350817696829385,11,4.09090909090909,1.13618180363404,-0.609883916733932,1.8126363816703,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
34,0.224618936107119,8,4.625,0.517549169506766,-0.516397779494322,1.26666666666667,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
30,0.189364935717319,6,4.33333333333333,1.03279555898864,-0.707106781186546,1.5,"Medium","Low",28,"High",TRUE,TRUE,TRUE,FALSE
20,0.203689665420368,4,2.75,1.70782512765993,0.434650759574666,1.84571428571429,"Medium","Low",16,"Low",TRUE,FALSE,TRUE,FALSE
23,0.169464929517893,4,3.75,0.957427107756338,0.493382200218159,1.62809917355372,"Medium","Low",16,"Medium",TRUE,FALSE,FALSE,FALSE
38,0.153966798820221,6,3.66666666666667,1.36626010212795,-0.381801774160606,1.5,"Medium","Low",16,"Medium",TRUE,TRUE,TRUE,FALSE
37,0.288801627057137,11,3.81818181818182,0.981649817214043,-0.296883603211089,2.14756140975436,"Medium","Low",28,"Medium",TRUE,TRUE,TRUE,FALSE
22,0.330030286115718,7,3.14285714285714,1.0690449676497,0.595392465101802,2.359375,"Medium","Low",16,"Low",TRUE,TRUE,FALSE,FALSE
23,0.357912152977742,8,4.125,0.83452296039628,-0.221715905268582,1.67061143984221,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
28,0.20205715587366,6,3,1.26491106406735,-0.649519052838329,1.875,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
29,0.269341477536924,8,4.125,0.83452296039628,-0.221715905268582,1.67061143984221,"Medium","Low",16,"High",TRUE,TRUE,FALSE,FALSE
28,0.364480185689164,10,3.8,0.632455532033676,0.111111111111112,2.55555555555556,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
32,0.338544736651143,11,4.63636363636364,0.504524979109513,-0.566946709513843,1.32142857142857,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
38,0.1,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
21,0.309085602060925,6,4.66666666666667,0.516397779494322,-0.707106781186549,1.5,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
38,0.315499012845654,12,4.66666666666667,0.492365963917331,-0.707106781186549,1.5,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
24,0.369336152403349,9,3,1.11803398874989,0.569209978830308,1.98,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
24,0.21245022983603,5,4.2,0.447213595499958,1.5,3.25,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
38,0.355801376124311,14,4.21428571428571,0.699293206753068,-0.285842124945536,2.17156924630728,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
26,0.326955540964942,9,4.33333333333333,0.707106781186548,-0.499999999999999,2.25,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
31,0.335108460852076,10,3.8,1.03279555898864,-0.229639663385922,1.94791666666667,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
32,0.261888346890942,8,4.125,1.1259916264596,-0.892593528838757,2.4719301725848,"Medium","Low",28,"High",TRUE,FALSE,TRUE,FALSE
28,0.363488826362577,10,4.1,0.737864787372622,-0.139941690962098,2.03956684714702,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
35,0.216104040691056,8,4.75,0.462910049886276,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
35,0.157887047056772,6,4.33333333333333,0.516397779494322,0.707106781186549,1.5,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
27,0.188958804644677,5,4.2,0.836660026534076,-0.343621596744546,1.8469387755102,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
33,0.384258609247698,13,4.61538461538461,0.650443635587991,-1.38757680740338,3.75068870523416,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
38,0.382038604078017,15,2.93333333333333,1.03279555898864,0.133630620956213,2.63217474489796,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
34,0.360813246312242,12,4.25,0.621581560508061,-0.148264950073554,2.48096885813149,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
28,0.322606979138472,9,4.22222222222222,0.833333333333333,-0.412950360212944,1.7304,"Medium","Low",16,"High",TRUE,TRUE,FALSE,FALSE
30,0.327335594143667,10,4.7,0.483045891539648,-0.872871560943971,1.76190476190476,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
27,0.205623468492204,6,3.66666666666667,1.03279555898864,0.707106781186548,1.5,"Medium","Low",28,"Medium",TRUE,TRUE,FALSE,FALSE
27,0.321417007010895,9,4.11111111111111,0.333333333333333,2.47487373415292,7.12500000000001,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
28,0.233392668481503,7,3.57142857142857,1.13389341902768,0.181443684650605,1.73868312757202,"Medium","Low",4,"Medium",TRUE,TRUE,FALSE,FALSE
27,0.34140676579032,9,2.77777777777778,0.833333333333333,0.412950360212944,1.7304,"Medium","Low",4,"Low",TRUE,FALSE,TRUE,FALSE
28,0.387039256389149,11,4.72727272727273,0.467099366496914,-1.02062072615966,2.04166666666667,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
34,0.292460141854935,10,3.5,1.26929551764398,-0.343636468360303,2.59809750297265,"Medium","Low",16,"Medium",TRUE,TRUE,TRUE,FALSE
30,0.301485354714482,9,3.66666666666667,1,-0.0883883476483179,2.0625,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
25,0.201517667939783,5,2.8,1.30384048104053,-0.36317347441943,1.6280276816609,"Medium","Low",16,"Low",TRUE,TRUE,FALSE,FALSE
37,0.259186553190376,10,3.1,1.10050493461461,-0.200352654156351,2.96751115225991,"Medium","Low",16,"Low",TRUE,TRUE,FALSE,FALSE
27,0.348732787621412,9,4.33333333333333,0.5,0.707106781186549,1.5,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
39,0.193260802913441,8,4.75,0.462910049886276,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
24,0.24969281129019,6,2.83333333333333,0.983192080250175,0.332970951214024,1.32342449464923,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
38,0.1,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
24,0.310340058500196,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
36,0.187378054643417,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
36,0.1,4,3.75,0.5,-1.15470053837925,2.33333333333333,"Medium","Low",16,"Medium",TRUE,FALSE,FALSE,FALSE
21,0.368272243108705,8,3.875,0.991031208965115,0.250066858077275,1.2102479338843,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
26,0.324989007934568,8,4.125,1.24642345475822,-0.717206316408732,1.79429250891795,"Medium","Low",28,"High",TRUE,FALSE,TRUE,FALSE
38,0.14837943455398,6,3,1.4142135623731,0,2.04,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
23,0.352133905869577,8,2.875,1.1259916264596,0.25072851933673,3.38603451696092,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
35,0.355549178649558,12,3.75,0.965307299163423,-0.118756488468394,2.05413444378346,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
37,0.371356757808422,14,3.5,1.55662356498831,-0.380952380952381,1.67724867724868,"Medium","Low",4,"Medium",TRUE,TRUE,TRUE,FALSE
39,0.212561885038138,8,4.125,0.83452296039628,-0.221715905268582,1.67061143984221,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
35,0.282738547960448,10,3.7,0.948683298050514,-0.197530864197531,2.2583447645176,"Medium","Low",16,"Medium",TRUE,FALSE,FALSE,FALSE
37,0.303900516227653,11,4.27272727272727,1.00904995821903,-1.17945163675647,3.28922193877551,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
22,0.355675910413842,8,4.625,0.517549169506766,-0.516397779494322,1.26666666666667,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
34,0.103150131326589,4,3.5,1,1.15470053837925,2.33333333333333,"Medium","Low",4,"Medium",TRUE,TRUE,FALSE,FALSE
38,0.342514541239223,13,4.23076923076923,1.01273936708367,-0.975365015808185,2.73015625,"Medium","Low",28,"High",TRUE,TRUE,TRUE,FALSE
26,0.392908737944365,10,3.9,0.875595035770913,-0.858403474176789,3.49023314429742,"Medium","Low",28,"Medium",TRUE,FALSE,TRUE,FALSE
27,0.15046154420511,4,3.5,1.29099444873581,0,1.64,"Medium","Low",28,"Medium",TRUE,TRUE,FALSE,FALSE
24,0.366304026001418,9,3.77777777777778,1.092906420717,-0.155479812525888,1.75310978907518,"Medium","Low",28,"Medium",TRUE,TRUE,FALSE,FALSE
35,0.1,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
29,0.357088231508032,10,2.9,0.994428926011753,0.914694799825713,2.97146824895847,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
28,0.160099152772099,4,3.75,0.957427107756338,0.493382200218159,1.62809917355372,"Medium","Low",16,"Medium",TRUE,FALSE,FALSE,FALSE
20,0.35342738240906,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
36,0.1,4,3.75,1.25830573921179,-0.652023664684754,2.09695290858726,"Medium","Low",28,"Medium",TRUE,TRUE,TRUE,FALSE
34,0.335286242555066,11,3.54545454545455,0.820199532264724,-0.150807747559549,2.61249086924763,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
36,0.367557277983049,13,4.15384615384615,0.688737231721194,-0.179084200226966,2.24653031409788,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
30,0.395566866259599,12,4.33333333333333,0.65133894727893,-0.381801774160605,2.3265306122449,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
21,0.173736178873977,4,3.5,0.577350269189626,0,1,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
24,0.344210162817643,8,3,1.30930734141595,0,2,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
27,0.343024210885546,9,3.88888888888889,1.05409255338946,-0.455598850415582,2.113125,"Medium","Low",28,"Medium",TRUE,TRUE,TRUE,FALSE
38,0.220641532150214,8,4.125,0.83452296039628,-0.221715905268582,1.67061143984221,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
32,0.372831569350023,12,4.75,0.452267016866645,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
33,0.39492909303754,13,3,1.63299316185545,0.119508269849831,1.47265625,"Medium","Low",4,"Low",TRUE,FALSE,TRUE,FALSE
23,0.374984431290766,9,4.22222222222222,0.666666666666667,-0.209922325664757,2.37890625,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
39,0.391896432107245,15,4.06666666666667,0.883715101688537,-0.770393740048062,3.0901249256395,"Medium","Low",16,"High",TRUE,TRUE,TRUE,FALSE
21,0.332521920259384,7,3,1.15470053837925,-0.701560760020114,2.1875,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
29,0.326113240585854,9,4.11111111111111,0.781735959970572,-0.178165794523222,1.85330578512397,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
20,0.328323883903709,7,4.14285714285714,0.690065559342354,-0.134164078649989,2.39,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
28,0.292619707757025,8,2.75,1.16496474502144,0.507129516977031,3.1606648199446,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
36,0.360595375473253,13,4.76923076923077,0.438529009653515,-1.27801930084539,2.63333333333333,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
31,0.331730926243089,10,4.2,0.788810637746616,-0.343621596744546,1.8469387755102,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
31,0.237072076166171,7,3.85714285714286,1.0690449676497,-0.595392465101802,2.359375,"Medium","Low",4,"Medium",TRUE,TRUE,TRUE,FALSE
32,0.344415906569995,11,4.27272727272727,0.646669790682863,-0.250010273480042,2.37523629489603,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
29,0.314431591390813,9,3.55555555555556,1.23603308118261,-0.344980100472496,1.59223140495868,"Medium","Low",16,"Medium",TRUE,TRUE,TRUE,FALSE
35,0.353727494002706,12,4.08333333333333,0.792961461098759,-0.140180862155507,1.74495572652054,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
21,0.346069678138346,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
37,0.287954002551966,11,4.18181818181818,0.750757193529548,-0.282677702032681,1.97346514047867,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
35,0.195522383342701,7,3.57142857142857,0.975900072948533,-0.213453742061366,2.2675,"Medium","Low",28,"Medium",TRUE,TRUE,FALSE,FALSE
26,0.231639635065875,6,3.66666666666667,0.516397779494322,-0.707106781186546,1.5,"Medium","Low",16,"Medium",TRUE,FALSE,TRUE,FALSE
32,0.188228549969138,6,4.33333333333333,0.816496580927726,-0.62609903369994,2.04,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
39,0.395154827431205,15,4.06666666666667,0.961150104723255,-0.632099244803657,2.39244340525029,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
30,0.355142836780621,11,3.72727272727273,1.1908743922773,-0.197080804683184,1.59418145956607,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
27,0.259943217945663,7,2.85714285714286,0.899735410842437,-1.21057824806477,4.0363321799308,"Medium","Low",4,"Low",TRUE,FALSE,FALSE,FALSE
27,0.236388574248774,6,3.66666666666667,1.36626010212795,-0.381801774160606,1.5,"Medium","Low",28,"Medium",TRUE,TRUE,TRUE,FALSE
31,0.113368742928811,4,3.5,1,-1.15470053837925,2.33333333333333,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
33,0.311462311111579,10,3.8,1.31656117720877,-0.234033455561281,1.33925049309665,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
31,0.233280036971697,7,4.28571428571429,0.487950036474267,0.948683298050515,1.9,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
38,0.28236345252052,11,4.63636363636364,0.504524979109513,-0.566946709513843,1.32142857142857,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
36,0.186356970654383,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
35,0.32608473105991,11,4.36363636363636,0.80903983495589,-0.726748636219506,2.04166666666667,"Medium","Low",28,"High",TRUE,TRUE,TRUE,FALSE
33,0.2306927369023,8,4.625,0.517549169506766,-0.516397779494322,1.26666666666667,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
38,0.35058239412599,13,3.92307692307692,0.75955452531275,0.119463822717473,1.88222222222222,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
35,0.240893727291278,8,4.75,0.462910049886276,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
28,0.352343446862355,10,4.3,0.483045891539648,0.872871560943971,1.76190476190476,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
21,0.363543977999133,8,4.25,0.886405260427918,-0.493382200218159,1.62809917355372,"Medium","Low",16,"High",TRUE,TRUE,FALSE,FALSE
38,0.341175564995056,13,4.61538461538461,0.650443635587991,-1.38757680740338,3.75068870523416,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
37,0.331641803464654,12,4.75,0.452267016866645,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
35,0.176450576352952,6,3.83333333333333,0.983192080250175,0.332970951214024,1.32342449464923,"Medium","Low",28,"Medium",TRUE,TRUE,FALSE,FALSE
34,0.20451581033826,7,3.14285714285714,1.0690449676497,-1.17274273429143,3.38020833333333,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
33,0.355481467845126,12,4.66666666666667,0.492365963917331,-0.707106781186549,1.5,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
26,0.394768536631142,10,3.6,1.26491106406735,-0.583333333333334,2.78703703703704,"Medium","Low",28,"Medium",TRUE,TRUE,TRUE,FALSE
35,0.391156124775908,14,3.92857142857143,1.26881445053645,-1.03601898013685,3.09353632540857,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
33,0.353463217638097,12,4.33333333333333,0.65133894727893,-0.381801774160605,2.3265306122449,"Medium","Low",40,"High",TRUE,FALSE,FALSE,FALSE
21,0.295741667526274,6,4.33333333333333,0.816496580927726,-0.62609903369994,2.04,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
36,0.104492183558155,4,4.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Medium","Low",16,"High",TRUE,TRUE,FALSE,FALSE
20,0.349315325070921,7,4.28571428571429,1.11269728052837,-1.3760831790972,3.59615384615385,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
30,0.333297400941782,10,4.7,0.674948557710553,-1.91979453638677,5.14991076740036,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
23,0.182224072744826,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
33,0.324400749401157,11,4.63636363636364,0.504524979109513,-0.566946709513843,1.32142857142857,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
26,0.339913812540567,9,3.55555555555556,0.726483157256779,0.836721014253408,2.49722991689751,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
34,0.247495885908616,8,3,1.60356745147455,0,1.62962962962963,"Medium","Low",4,"Low",TRUE,FALSE,TRUE,FALSE
35,0.135867689483474,5,2.8,0.447213595499958,-1.5,3.25,"Medium","Low",16,"Low",TRUE,FALSE,FALSE,FALSE
28,0.389813613594575,11,4.63636363636364,0.504524979109513,-0.566946709513843,1.32142857142857,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
32,0.174135625535878,6,4.16666666666667,0.752772652709081,-0.228268823563609,2.10726643598616,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
27,0.372926246140449,10,4.1,0.994428926011753,-0.914694799825712,2.97146824895846,"Medium","Low",28,"High",TRUE,TRUE,TRUE,FALSE
22,0.194250480065771,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
24,0.299923184281418,7,4.14285714285714,0.899735410842437,-0.272380105814574,1.49307958477509,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
26,0.222265757228392,6,4.66666666666667,0.516397779494322,-0.707106781186549,1.5,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
34,0.367672589168555,13,4.30769230769231,0.751067616198811,-0.537847261715289,2.06301652892562,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
36,0.270765177711541,10,3.8,1.31656117720877,-0.541972212878756,1.63510848126233,"Medium","Low",16,"Medium",TRUE,TRUE,TRUE,FALSE
36,0.301533416583648,11,3.09090909090909,1.300349603341,0.113533250339112,1.97346514047867,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
34,0.389851688746384,13,3.61538461538462,1.19292787840545,-0.13060334047408,1.5881421962503,"Medium","Low",16,"Medium",TRUE,TRUE,FALSE,FALSE
30,0.197537556413732,6,3,1.4142135623731,0,2.04,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
30,0.269853629897835,8,2.625,0.916125381312904,-0.391042317632654,2.53372566772295,"Medium","Low",4,"Low",TRUE,FALSE,FALSE,FALSE
23,0.360183430036953,8,2.625,1.06066017177982,0.0359966164770693,1.88586545729403,"Medium","Low",4,"Low",TRUE,TRUE,TRUE,FALSE
33,0.198497875209939,7,2.85714285714286,1.3451854182691,-0.615800127757824,1.71675900277008,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
29,0.275694903428133,8,3.875,0.640869944461656,0.0543950645366282,2.68620037807183,"Medium","Low",16,"Medium",TRUE,FALSE,FALSE,FALSE
26,0.143894260633671,4,3.5,0.577350269189626,0,1,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
32,0.368047711487733,12,3.91666666666667,0.668557923421521,0.07502411819234,2.41913243320885,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
35,0.377429008134048,13,4.76923076923077,0.438529009653515,-1.27801930084539,2.63333333333333,"Medium","Low",40,"Very High",TRUE,FALSE,FALSE,FALSE
39,0.23330971068461,9,4.22222222222222,0.666666666666667,-0.209922325664757,2.37890625,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
26,0.234609820472465,6,3.5,1.04880884817015,0,2.05785123966942,"Medium","Low",28,"Medium",TRUE,TRUE,FALSE,FALSE
31,0.306755317048617,10,4.7,0.483045891539648,-0.872871560943971,1.76190476190476,"Medium","Low",40,"Very High",TRUE,TRUE,FALSE,FALSE
23,0.260344299602459,6,3,1.09544511501033,1,3,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
31,0.29186481006809,9,3.11111111111111,1.26929551764398,-0.214510132032112,2.03240190249703,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
26,0.303730018447522,8,3.125,1.88509188862809,-0.190222393705754,1.27787177091488,"Medium","Low",4,"Low",TRUE,FALSE,FALSE,FALSE
30,0.192467198559473,6,4.33333333333333,0.816496580927726,-0.62609903369994,2.04,"Medium","Low",40,"High",TRUE,TRUE,FALSE,FALSE
29,0.294776400460426,9,4.33333333333333,0.707106781186548,-0.499999999999999,2.25,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
27,0.38686345955478,10,3.6,1.42984070596848,-0.451941648213924,2.00945179584121,"Medium","Low",16,"Medium",TRUE,TRUE,TRUE,FALSE
27,0.270252179614767,7,4.28571428571429,0.755928946018454,-0.459279326771845,2.10416666666667,"Medium","Low",28,"High",TRUE,FALSE,FALSE,FALSE
36,0.316901610789342,11,3.09090909090909,1.37510330190466,-0.41002478446937,1.77690458579882,"Medium","Low",4,"Low",TRUE,TRUE,FALSE,FALSE
21,0.369173051343294,8,3.875,0.640869944461656,0.0543950645366282,2.68620037807183,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
31,0.300844820637973,9,4.22222222222222,0.97182531580755,-1.31967913622711,4.07698961937716,"Medium","Low",28,"High",TRUE,TRUE,FALSE,FALSE
33,0.154070503623028,5,3.8,0.836660026534076,0.343621596744546,1.8469387755102,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
35,0.1,4,3.5,0.577350269189626,0,1,"Medium","Low",28,"Medium",TRUE,FALSE,FALSE,FALSE
